restaurant_name,name_id
Taco Del Mar,121101
McDonald's,121102
Zip's Drive-In Colfax,121103
Zip's Drive-In,121104
McDonald's,121105
Taco Bell,121106
Carl's Junior,121107
Arby's,121108
Cougar Country Drive-In,121109
Jack in The Box,121110
McDonald's,121111
Taco Bell,121112
McDonald's,121113
Arby's,121114
Auntie Anne's Pullman,121115
Panda Express,121116
McDonald's,121117
Edna's Drive-In,121118
BURGER KING,121119
Arby's,121120
Burger Factory 2,121121
Arby's,121122
Arby's,121123
BURGER KING,121124
Zip's Drive-in Airway Heights,121125
Atilano's Mexican Food,121126
KFC Airway Heights,121127
McDonald's,121128
Cinnabon Broadway Flying J Spokane,121129
Panda Express,121130
Carl's Junior,121131
Taco Bell,121132
Jack in The Box,121133
Noodle Express,121134
Panda Express,121135
Buffalo Wild Wings,121136
McDonald's,121137
Fatburger,121138
Arby's,121139
Wendy's,121140
A&W,121141
Chick-fil-A,121142
TacoTime,121143
Journey's End Cafe,121144
A&W,121145
McDonald's,121146
McDonald's,121147
KFC Moscow,121148
Wendy's,121149
McDonald's,121150
Panda Express,121151
Senor Froggy & Italian Express,121152
KFC Spokane,121153
Taco Bell,121154
McDonald's,121155
Taco Bell,121156
Jack in The Box,121157
Atilano's Mexican Food,121158
Zips Drive Inn,121159
Zip's Drive-In,121160
Carl's Junior,121161
McDonald's,121162
Jack in The Box,121163
TacoTime,121164
Arby's,121165
Dick's Hamburgers,121166
Panda Express,121167
Auntie Anne's,121168
Wendys Office,121169
Taco Bell,121170
Arby's,121171
Wendy's,121172
Carl's Junior,121173
McDonald's,121174
Jack in The Box,121175
Carl's Junior,121176
Puppy Unique Frozen Treats,121177
KFC Spokane,121178
Zip's Drive-In,121179
Panda Express,121180
D Lish's Great Hamburgers,121181
Dinardi's Pizza & Pasta,121182
McDonald's,121183
Jack in The Box,121184
Jack in The Box,121185
McDonald's,121186
Panda Express,121187
McDonald's,121188
Panda Express,121189
Sparky's Firehouse Sub,121190
Wendy's,121191
Long John Silver's,121192
KFC Spokane,121193
BURGER KING,121194
TacoTime,121195
Arby's,121196
Wendy's,121197
McDonald's,121198
A&W,121199
Journey's End Cafe,121200
Buffalo Wild Wings,121201
Panda Express,121202
TacoTime,121203
Zip's Drive-In Colfax,121204
Chick-fil-A,121205
McDonald's,121206
KFC Moscow,121207
McDonald's,121208
Jack in The Box,121209
Taco Bell,121210
Cougar Country Drive-In,121211
Panda Express,121212
McDonald's,121213
Auntie Anne's Pullman,121214
Arby's,121215
Huckleberry Deli,121216
Zip's Drive-In,121217
The Taco Shack,121218
Auntie Anne's Clarkston,121219
McDonald's,121220
Taco Bell,121221
Tacotime Restaurant,121222
Arby's,121223
Jack in The Box,121224
McDonald's,121225
Arby's,121226
BURGER KING,121227
Taco Bell,121228
Wendy's,121229
TacoTime,121230
Panda Express,121231
KFC Lewiston,121232
McDonald's,121233
BURGER KING,121234
Arby's,121235
Zip's Drive-In,121236
McDonald's,121237
Taco Bell,121238
Carl's Junior,121239
McDonald's,121240
Wendy's,121241
Zip's Drive-In,121242
KFC Veradale,121243
Five Guys,121244
Taco Bell,121245
Wendy's,121246
Carl's Junior,121247
Carl's Junior & Green Burrito,121248
McDonald's,121249
TacoTime,121250
Senor Froggy & Italian Express,121251
Jack in The Box,121252
Taco Bell,121253
Taco Bell,121254
Ron's Drive-Inn,121255
McDonald's,121256
TacoTime,121257
Wendy's,121258
BURGER KING,121259
KFC Spokane,121260
Noodle Express,121261
Thrifty Scotsman Drive-In,121262
Jack in The Box,121263
Panda Express,121264
Panda Express,121265
McDonald's,121266
McDonald's,121267
Sweeto Burrito,121268
Taco Bell,121269
McDonald's,121270
Arby's,121271
A&W,121272
Arby's,121273
Jack in The Box,121274
Auntie Anne's Spokane Valley Mall,121275
Cinnabon,121276
Hudson's Hamburgers,121277
Krystal,121278
Jack in The Box,121279
TacoTime,121280
Buffalo Wild Wings,121281
Paul Bunyan Famous Burgers,121282
All American Burgers & Sandwiches,121283
Wendy's,121284
Panda Express,121285
McDonald's,121286
Jack in The Box,121287
McDonald's,121288
McDonald's,121289
Panda Express,121290
The Taco Shack,121291
Zip's Drive-In,121292
Krystal,121293
Maniac Shack,121294
Humdinger Drive-In,121295
Krystal Cafe,121296
McDonald's,121297
Tall Pine Drive-In,121298
KFC Moscow,121299
McDonald's,121300
A&W,121301
Journey's End Cafe,121302
TacoTime,121303
Wendy's,121304
Chick-fil-A,121305
Arby's,121306
McDonald's,121307
Buffalo Wild Wings,121308
Panda Express,121309
The Log Yard,121310
Huckleberry Deli,121311
Panda Express,121312
Taco Bell,121313
McDonald's,121314
Jack in The Box,121315
Cougar Country Drive-In,121316
All American Burgers & Sandwiches,121317
Auntie Anne's Pullman,121318
McDonald's,121319
Arby's,121320
Hudson's Hamburgers,121321
Paul Bunyan Famous Burgers,121322
Jack in The Box,121323
Panda Express,121324
McDonald's,121325
The Surf Shack,121326
Rex's Burgers,121327
Atilano's Mexican Food,121328
Wendy's,121329
Carl's Junior,121330
Taco Bell,121331
McDonald's,121332
Arby's,121333
Roger's Burgers,121334
Buffalo Wild Wings,121335
Sweeto Burrito,121336
Zip's Drive-In,121337
Jack in The Box,121338
BURGER KING,121339
Jack in The Box,121340
Arby's,121341
McDonald's,121342
Taco Bell,121343
McDonald's,121344
BURGER KING,121345
Wendy's,121346
Jitterz Espresso,121347
Taco Bell,121348
Wendy's,121349
Panda Express,121350
TacoTime,121351
KFC Lewiston,121352
BURGER KING,121353
Panda Express,121354
McDonald's,121355
Arby's,121356
Arby's,121357
Del Taco,121358
Tacotime Restaurant,121359
Arby's,121360
Paul Bunyan Too,121361
McDonald's,121362
Taco Bell,121363
Auntie Anne's Clarkston,121364
Auntie Anne's Hayden,121365
Toro Viejo,121366
Roger's Ice Cream & Burgers,121367
KFC Hayden,121368
A&W,121369
KFC Post Falls,121370
Popeyes,121371
Wendy's,121372
Del Taco,121373
Jack in The Box,121374
Zip's Drive-In Colfax,121375
Big Boy Movers,121376
BURGER KING,121377
Taco Bell,121378
McDonald's,121379
Paul Bunyan,121380
Roger's Ice Cream & Burgers,121381
Rob's Seafoods & Burgers,121382
Hardee's,121383
McDonald's,121384
Taco Bell,121385
Panda Express,121386
Buffalo Wild Wings,121387
Freddy's,121388
McDonald's,121389
Arby's,121390
Missoula Tacotime,121391
Popeyes,121392
BURGER KING,121393
Hoagieville,121394
Chick-fil-A,121395
Wendy's,121396
Taco John's,121397
Taco Bell,121398
Ambrosia,121399
Kapalczynski,121400
McDonald's,121401
Taco John's,121402
Noodle Express,121403
McDonald's,121404
Taco John's,121405
Taco Bell,121406
Cinnabon Southgate Mall,121407
McDonald's,121408
Auntie Anne's Southgate Mall,121409
Hoagieville,121410
KFC,121411
Noodle Express,121412
Wendy's,121413
Arby's,121414
Chester's Chicken,121415
Frugals,121416
Taco Del Sol,121417
Fresh Market,121418
The Burger Shack,121419
Taco John's,121420
Taco Treat,121421
The Breakfast Club,121422
Taco Sano,121423
Dobi's Teriyaki,121424
Baba's Burgers & Gyros,121425
Taco Bell,121426
Five on Black,121427
El Diablo,121428
Taco Del Sol,121429
The Union Club Bar & Grill,121430
Taco Bell,121431
BURGER KING,121432
McDonald's,121433
Five Guys,121434
The Burger Shack,121435
Mexpress,121436
McDonald's,121437
A&W,121438
Richwine's Burgerville,121439
Taco Bell,121440
McDonald's,121441
Humdinger Drive-In,121442
KFC Hamilton,121443
BURGER KING,121444
Taco Bell,121445
McDonald's,121446
McDonald's,121447
Greek Gyros Express,121448
Back Door Deli,121449
Tall Pine Drive-In,121450
Maniac Shack,121451
Krystal Cafe,121452
Krystal,121453
The Log Yard,121454
The Taco Shack,121455
Zip's Drive-In,121456
Burgertown Dairy Freeze,121457
Blutaco,121458
KFC,121459
Frugals,121460
Blimpie,121461
Popeyes,121462
BURGER KING,121463
Bojangles Diner,121464
Mudman Kalispell,121465
Arby's,121466
Handle Brews,121467
McDonald's,121468
KFC,121469
Taco John's,121470
Wendy's,121471
Taco Bell,121472
BURGER KING,121473
McDonald's,121474
Taco Bell,121475
Freddy's,121476
Missoula Tacotime,121477
Popeyes,121478
McDonald's,121479
Panda Express,121480
Taco Bell,121481
McDonald's,121482
Taco John's,121483
Hardee's,121484
Kapalczynski,121485
Arby's,121486
Chick-fil-A,121487
Wendy's,121488
BURGER KING,121489
Buffalo Wild Wings,121490
Hoagieville,121491
Taco Bell,121492
Ambrosia,121493
Noodle Express,121494
McDonald's,121495
Fresh Market,121496
Taco John's,121497
Taco Del Sol,121498
Five on Black,121499
Taco Bell,121500
The Union Club Bar & Grill,121501
Baba's Burgers & Gyros,121502
Dobi's Teriyaki,121503
McDonald's,121504
Taco Bell,121505
Five Guys,121506
BURGER KING,121507
Taco Sano,121508
El Diablo,121509
Chester's Chicken,121510
Taco Treat,121511
The Burger Shack,121512
Taco Del Sol,121513
Frugals,121514
Taco John's,121515
Auntie Anne's Southgate Mall,121516
Hoagieville,121517
Noodle Express,121518
Cinnabon Southgate Mall,121519
Arby's,121520
Wendy's,121521
Taco John's,121522
KFC,121523
McDonald's,121524
Taco Bell,121525
The Breakfast Club,121526
McDonald's,121527
The Burger Shack,121528
Mexpress,121529
McDonald's,121530
Taco Bell,121531
McDonald's,121532
Richwine's Burgerville,121533
A&W,121534
KFC Hamilton,121535
BURGER KING,121536
Taco Bell,121537
McDonald's,121538
Greek Gyros Express,121539
Back Door Deli,121540
Blutaco,121541
A&W,121542
McDonald's,121543
Burgertown Dairy Freeze,121544
Coffee Corral of Anaconda,121545
TacoTime,121546
McDonald's,121547
KFC,121548
Frugals,121549
Popeyes,121550
Blimpie,121551
BURGER KING,121552
Handle Brews,121553
KFC,121554
Bojangles Diner,121555
Taco John's,121556
Arby's,121557
Mudman Kalispell,121558
McDonald's,121559
Wendy's,121560
Taco Bell,121561
BURGER KING,121562
McDonald's,121563
Bojangles,121564
Panda Express,121565
Taco Bell,121566
McDonald's,121567
Buffalo Wild Wings,121568
Wendy's,121569
McDonald's,121570
A&W,121571
Five Guys,121572
McDonald's,121573
BURGER KING,121574
Taco Bell,121575
Taco Del Sol,121576
The Union Club Bar & Grill,121577
Five on Black,121578
Taco Bell,121579
Baba's Burgers & Gyros,121580
Dobi's Teriyaki,121581
Taco Sano,121582
El Diablo,121583
Taco John's,121584
Fresh Market,121585
Taco Treat,121586
The Burger Shack,121587
McDonald's,121588
Noodle Express,121589
Taco Del Sol,121590
Chester's Chicken,121591
Kapalczynski,121592
The Breakfast Club,121593
Frugals,121594
Missoula Tacotime,121595
Popeyes,121596
Freddy's,121597
McDonald's,121598
Taco John's,121599
Panda Express,121600
Ambrosia,121601
Arby's,121602
Chick-fil-A,121603
Wendy's,121604
Arby's,121605
Taco Bell,121606
BURGER KING,121607
Auntie Anne's Southgate Mall,121608
Hoagieville,121609
Noodle Express,121610
Wendy's,121611
Hoagieville,121612
Cinnabon Southgate Mall,121613
Buffalo Wild Wings,121614
KFC,121615
McDonald's,121616
Taco John's,121617
Taco Bell,121618
Taco John's,121619
Highway 55 Burgers Shakes & Fries,121620
BURGER KING,121621
Hardee's,121622
Taco Bell,121623
McDonald's,121624
McDonald's,121625
Taco Bell,121626
Arby's,121627
Buffalo Wild Wings,121628
BURGER KING,121629
Highway 55 Burgers Shakes & Fries,121630
Hardee's,121631
Panda Express,121632
Taco John's,121633
McDonald's,121634
Hardee's,121635
Costco Wholesale,121636
Taco John's,121637
Taco Bell,121638
Taco Treat,121639
Wendy's,121640
McDonald's,121641
BURGER KING,121642
Coffee Corral of Anaconda,121643
TacoTime,121644
McDonald's,121645
The Burger Shack,121646
Mexpress,121647
McDonald's,121648
Taco Bell,121649
McDonald's,121650
McDonald's,121651
Taco Bell,121652
Taco Del Sol,121653
Richwine's Burgerville,121654
Best Burger,121655
Pork Chop John's,121656
A&W,121657
Staggering Ox,121658
Taco John's,121659
El Taco,121660
Royse's Hamburgers & More,121661
Pork Chop John's,121662
Hardee's,121663
BURGER KING,121664
Taco Bell,121665
McDonald's,121666
A&W,121667
Highway 55 Burgers Shakes & Fries,121668
Buffalo Wild Wings,121669
BURGER KING,121670
Hardee's,121671
McDonald's,121672
Panda Express,121673
Costco Wholesale,121674
Taco Bell,121675
Arby's,121676
Highway 55 Burgers Shakes & Fries,121677
Taco John's,121678
BURGER KING,121679
Hardee's,121680
BURGER KING,121681
Wendy's,121682
Taco Treat,121683
Taco John's,121684
McDonald's,121685
Taco Bell,121686
McDonald's,121687
Howard's Pizza,121688
Arby's,121689
KFC Great Falls,121690
A&W,121691
Howard's Pizza,121692
Little Athens,121693
Wendy's,121694
Arby's,121695
Taco John's,121696
Hardee's,121697
Taco John's,121698
BURGER KING,121699
Taco Del Sol,121700
BURGER KING,121701
Buffalo Wild Wings,121702
Best Wok,121703
McDonald's,121704
Arby's,121705
Mrs Wrights Pastys,121706
Taco Bell,121707
Five Guys,121708
Taco Treat,121709
Taco Bell,121710
McDonald's,121711
Hardee's,121712
Arby's,121713
Taco John's,121714
Panda Express,121715
Popeyes,121716
BURGER KING,121717
Popeyes,121718
McDonald's,121719
A&W,121720
Taco Bell,121721
Best Burger,121722
Taco Del Sol,121723
Pork Chop John's,121724
Staggering Ox,121725
Taco John's,121726
El Taco,121727
Royse's Hamburgers & More,121728
Pork Chop John's,121729
Hardee's,121730
BURGER KING,121731
Taco Bell,121732
McDonald's,121733
It's Greek to Me,121734
A&W,121735
Arby's,121736
McDonald's,121737
Wendy's,121738
McDonald's,121739
TacoTime,121740
Coffee Corral of Anaconda,121741
Buffalo Wild Wings Grill & Bar,121742
KFC,121743
A&W,121744
KFC,121745
A&W,121746
Main Drive-In,121747
Success N Fundraising,121748
Taco Bell,121749
McDonald's,121750
TacoTime,121751
BURGER KING,121752
Five Guys,121753
Wendy's,121754
McDonald's,121755
BURGER KING,121756
Taco Bell,121757
The Union Club Bar & Grill,121758
Taco Del Sol,121759
Five on Black,121760
Taco Bell,121761
Baba's Burgers & Gyros,121762
Dobi's Teriyaki,121763
Taco Sano,121764
El Diablo,121765
Taco John's,121766
Panda Express,121767
Hardee's,121768
Five Guys,121769
Popeyes,121770
Mrs Wrights Pastys,121771
Taco Treat,121772
Best Wok,121773
Taco Bell,121774
McDonald's,121775
BURGER KING,121776
BURGER KING,121777
Little Athens,121778
Taco John's,121779
Wendy's,121780
Arby's,121781
Popeyes,121782
McDonald's,121783
Howard's Pizza,121784
Arby's,121785
Taco Del Sol,121786
Hardee's,121787
Taco John's,121788
KFC Great Falls,121789
A&W,121790
Arby's,121791
Buffalo Wild Wings,121792
Arby's,121793
BURGER KING,121794
Howard's Pizza,121795
Taco Bell,121796
Taco John's,121797
McDonald's,121798
Highway 55 Burgers Shakes & Fries,121799
Costco Wholesale,121800
Hardee's,121801
BURGER KING,121802
Panda Express,121803
Buffalo Wild Wings,121804
BURGER KING,121805
McDonald's,121806
Taco Bell,121807
Arby's,121808
Highway 55 Burgers Shakes & Fries,121809
Taco John's,121810
Wendy's,121811
McDonald's,121812
Taco Treat,121813
Taco John's,121814
Taco Bell,121815
Hardee's,121816
BURGER KING,121817
BURGER KING,121818
A&W,121819
McDonald's,121820
Ruby's 100 Percent Montana Burgers,121821
TacoTime,121822
TacoTime,121823
Taco Bell,121824
McDonald's,121825
BURGER KING,121826
Wendy's,121827
Success N Fundraising,121828
Taco Bell,121829
Five Guys,121830
McDonald's,121831
Wendy's,121832
Taco Del Mar,121833
A&W,121834
McDonald's,121835
Noodles & Company,121836
Taco John's,121837
Panda Express,121838
Wendy's,121839
McDonald's,121840
Five on Black,121841
McDonald's,121842
BURGER KING,121843
TacoTime,121844
La Parrilla,121845
TacoTime,121846
Taco Bell,121847
KFC,121848
A&W,121849
A&W,121850
Arby's,121851
Best Burger,121852
Main Drive-In,121853
Paulie's,121854
KFC,121855
A&W,121856
Mark's In & Out,121857
Taco John's,121858
Arby's,121859
McDonald's,121860
Taco Bell,121861
Pork Chop John's,121862
BURGER KING,121863
A&W,121864
McDonald's,121865
Ruby's 100 Percent Montana Burgers,121866
TacoTime,121867
BURGER KING,121868
Popeyes,121869
Panda Express,121870
Popeyes,121871
Hardee's,121872
Five Guys,121873
Taco Treat,121874
Mrs Wrights Pastys,121875
Taco Bell,121876
Best Wok,121877
McDonald's,121878
BURGER KING,121879
Taco John's,121880
Little Athens,121881
Wendy's,121882
Arby's,121883
Taco John's,121884
Taco Del Sol,121885
Arby's,121886
Hardee's,121887
Arby's,121888
KFC Great Falls,121889
A&W,121890
Taco Bell,121891
McDonald's,121892
McDonald's,121893
Arby's,121894
Howard's Pizza,121895
Buffalo Wild Wings,121896
BURGER KING,121897
Howard's Pizza,121898
Taco John's,121899
A&W,121900
Mark's In & Out,121901
Taco John's,121902
McDonald's,121903
Arby's,121904
Highway 55 Burgers Shakes & Fries,121905
Taco Bell,121906
BURGER KING,121907
Costco Wholesale,121908
Hardee's,121909
Panda Express,121910
Buffalo Wild Wings,121911
BURGER KING,121912
McDonald's,121913
Wendy's,121914
Taco Treat,121915
McDonald's,121916
Taco Bell,121917
Arby's,121918
Highway 55 Burgers Shakes & Fries,121919
Taco John's,121920
Taco John's,121921
Taco Bell,121922
McDonald's,121923
Hardee's,121924
BURGER KING,121925
TacoTime,121926
Taco Bell,121927
McDonald's,121928
BURGER KING,121929
Taco Bell,121930
Wendy's,121931
Five Guys,121932
McDonald's,121933
McDonald's,121934
Wendy's,121935
Taco Del Mar,121936
A&W,121937
Noodles & Company,121938
Five on Black,121939
Taco John's,121940
Wendy's,121941
McDonald's,121942
Panda Express,121943
La Parrilla,121944
BURGER KING,121945
TacoTime,121946
Taco Bell,121947
Arby's,121948
Paulie's,121949
Dew Drop Inn,121950
Wendy's,121951
Success N Fundraising,121952
Rod's Drive Inn,121953
TacoTime,121954
McDonald's,121955
Best Burger,121956
Taco Treat,121957
KFC,121958
A&W,121959
TacoTime,121960
Ruby's 100 Percent Montana Burgers,121961
McDonald's,121962
A&W,121963
BURGER KING,121964
A&W,121965
McDonald's,121966
Panda Express,121967
KFC,121968
Arby's,121969
Wendy's,121970
BURGER KING,121971
Wendy's,121972
Taco Bell,121973
Summit Restaurant Holding,121974
Hardee's,121975
Taco Del Sol,121976
McDonald's,121977
Taco John's,121978
McDonald's,121979
McDonald's,121980
Sam & Louie's Pizza,121981
BURGER KING,121982
Panda Express,121983
Taco Treat of Billings,121984
BURGER KING,121985
Taco John's,121986
Wendy's,121987
Arby's,121988
Taco Bell,121989
McDonald's,121990
KFC Billings,121991
Hardee's,121992
Arby's,121993
Buffalo Wild Wings,121994
Chalet Market,121995
BURGER KING,121996
Taco John's,121997
McDonald's,121998
Whole Hog Breakfast Sandwiches,121999
Wendy's,122000
KFC Billings,122001
Rockets Gourmet Wraps & Sodas,122002
Taco Bell,122003
Hardee's,122004
Cinnabon,122005
Buffalo Wild Wings Grill & Bar,122006
McDonald's,122007
Taco Bell,122008
BURGER KING,122009
Pita Mill,122010
Popeyes,122011
Five Guys,122012
Sandee's,122013
Taco John's,122014
Cafe Rio Mexican Grill,122015
Arby's,122016
Taco John's,122017
BURGER KING,122018
Taco Bell,122019
Popeyes,122020
Taco John's,122021
McDonald's,122022
BURGER KING,122023
Wendy's,122024
Taco John's,122025
Taco John's,122026
Hardee's,122027
Taco Bell,122028
McDonald's,122029
Wendy's,122030
McDonald's,122031
Quick Stop Drive-In,122032
Dew Drop Inn,122033
Hardee's,122034
Burger Boys,122035
BURGER KING,122036
Popeyes,122037
Taco John's,122038
McDonald's,122039
Panda Express,122040
Popeyes,122041
Rod's Drive Inn,122042
Hardee's,122043
Taco Treat,122044
Five Guys,122045
Taco Treat,122046
Mrs Wrights Pastys,122047
Taco Bell,122048
Best Wok,122049
KFC,122050
A&W,122051
A&W,122052
TacoTime,122053
Ruby's 100 Percent Montana Burgers,122054
McDonald's,122055
A&W,122056
BURGER KING,122057
Hardee's,122058
McDonald's,122059
Panda Express,122060
KFC,122061
McDonald's,122062
Arby's,122063
BURGER KING,122064
Wendy's,122065
BURGER KING,122066
Taco Bell,122067
Summit Restaurant Holding,122068
Hardee's,122069
Taco Del Sol,122070
McDonald's,122071
Taco John's,122072
Arby's,122073
KFC Billings,122074
Hardee's,122075
BURGER KING,122076
Whole Hog Breakfast Sandwiches,122077
Rockets Gourmet Wraps & Sodas,122078
Arby's,122079
Wendy's,122080
Taco John's,122081
Taco Bell,122082
McDonald's,122083
Sam & Louie's Pizza,122084
Taco Treat of Billings,122085
Panda Express,122086
BURGER KING,122087
Sandee's,122088
McDonald's,122089
Taco John's,122090
McDonald's,122091
Buffalo Wild Wings,122092
Wendy's,122093
Chalet Market,122094
KFC Billings,122095
Wendy's,122096
McDonald's,122097
Taco Bell,122098
Hardee's,122099
Taco John's,122100
Cinnabon,122101
Taco John's,122102
Popeyes,122103
Taco Bell,122104
BURGER KING,122105
McDonald's,122106
Wendy's,122107
Buffalo Wild Wings Grill & Bar,122108
Taco John's,122109
BURGER KING,122110
Cafe Rio Mexican Grill,122111
Arby's,122112
McDonald's,122113
Taco Bell,122114
Pita Mill,122115
BURGER KING,122116
Popeyes,122117
Five Guys,122118
Taco John's,122119
Burger Boys,122120
Taco John's,122121
Hardee's,122122
Taco John's,122123
McDonald's,122124
Taco Bell,122125
Wendy's,122126
Soma Dis Deli,122127
McDonald's,122128
Flip Burgers & Treats,122129
Quick & Tasty,122130
Quick Stop Drive-In,122131
Bojangles,122132
Checkers,122133
McDonald's,122134
Wendy's,122135
Arby's,122136
KFC Miles City,122137
Taco John's,122138
KFC,122139
McDonald's,122140
Dew Drop Inn,122141
Rod's Drive Inn,122142
Taco Treat,122143
KFC,122144
A&W,122145
McDonald's,122146
Taco John's,122147
McDonald's,122148
Red Box Car,122149
Bojangles,122150
Checkers,122151
Wendy's,122152
Arby's,122153
KFC Miles City,122154
Taco John's,122155
McDonald's,122156
KFC,122157
A&W,122158
Soma Dis Deli,122159
McDonald's,122160
Flip Burgers & Treats,122161
Quick & Tasty,122162
Hardee's,122163
Taco John's,122164
McDonald's,122165
McDonald's,122166
Burger Boys,122167
McDonald's,122168
BURGER KING,122169
Bully Burgers & Bites,122170
Panda Express,122171
McDonald's,122172
Arby's,122173
KFC,122174
Wendy's,122175
BURGER KING,122176
Taco Bell,122177
Summit Restaurant Holding,122178
Taco Del Sol,122179
Hardee's,122180
Arby's,122181
McDonald's,122182
Taco John's,122183
KFC Billings,122184
BURGER KING,122185
Hardee's,122186
Whole Hog Breakfast Sandwiches,122187
Rockets Gourmet Wraps & Sodas,122188
Sandee's,122189
Arby's,122190
Wendy's,122191
Taco Bell,122192
McDonald's,122193
Taco John's,122194
Taco Treat of Billings,122195
Sam & Louie's Pizza,122196
BURGER KING,122197
Panda Express,122198
Wendy's,122199
Taco John's,122200
BURGER KING,122201
Popeyes,122202
McDonald's,122203
Taco Bell,122204
McDonald's,122205
Buffalo Wild Wings,122206
Chalet Market,122207
KFC Billings,122208
Wendy's,122209
McDonald's,122210
Taco Bell,122211
Hardee's,122212
Taco John's,122213
Taco John's,122214
Cinnabon,122215
Buffalo Wild Wings Grill & Bar,122216
BURGER KING,122217
TacoTime,122218
Ruby's 100 Percent Montana Burgers,122219
Wendy's,122220
Cafe Rio Mexican Grill,122221
Arby's,122222
McDonald's,122223
A&W,122224
BURGER KING,122225
Pita Mill,122226
McDonald's,122227
Taco Bell,122228
BURGER KING,122229
Popeyes,122230
Five Guys,122231
Taco John's,122232
Taco John's,122233
McDonald's,122234
Hardee's,122235
Taco John's,122236
Taco Bell,122237
Wendy's,122238
Quick Stop Drive-In,122239
McDonald's,122240
Taco John's,122241
KFC,122242
Bob's Henhouse,122243
Checkers,122244
BURGER KING,122245
McDonald's,122246
Checkers,122247
Bojangles,122248
Wendy's,122249
Arby's,122250
KFC Miles City,122251
Taco John's,122252
McDonald's,122253
KFC,122254
Bully Burgers & Bites,122255
McDonald's,122256
Soma Dis Deli,122257
McDonald's,122258
Flip Burgers & Treats,122259
Quick & Tasty,122260
McDonald's,122261
Taco John's,122262
KFC,122263
Bob's Henhouse,122264
Checkers,122265
BURGER KING,122266
Hardee's,122267
Taco John's,122268
McDonald's,122269
A&W,122270
Burger Boys,122271
Buffalo Wild Wings,122272
Frontier Travel Center,122273
Pita Palace,122274
Arby's,122275
Arby's,122276
Hardee's,122277
Taco John's,122278
KFC Williston,122279
McDonald's,122280
Gyrodata,122281
Checkers,122282
Hardee's,122283
Taco John's,122284
Champs Chicken,122285
Checkers,122286
Home Delivered Meals,122287
BURGER KING,122288
McDonald's,122289
Panda Express,122290
McDonald's,122291
Arby's,122292
KFC,122293
Wendy's,122294
BURGER KING,122295
Taco Bell,122296
Arby's,122297
Summit Restaurant Holding,122298
Taco Del Sol,122299
Hardee's,122300
McDonald's,122301
Taco John's,122302
Cinnabon Pilot Travel Center-Williston,122303
KFC Billings,122304
Sandee's,122305
BURGER KING,122306
Hardee's,122307
Whole Hog Breakfast Sandwiches,122308
Rockets Gourmet Wraps & Sodas,122309
Arby's,122310
Wendy's,122311
Taco Bell,122312
McDonald's,122313
Taco John's,122314
Taco Treat of Billings,122315
BURGER KING,122316
Sam & Louie's Pizza,122317
Panda Express,122318
Wendy's,122319
Taco John's,122320
BURGER KING,122321
McDonald's,122322
Popeyes,122323
Taco Bell,122324
Buffalo Wild Wings,122325
Chalet Market,122326
KFC Billings,122327
Wendy's,122328
McDonald's,122329
Taco Bell,122330
McDonald's,122331
Hardee's,122332
Buffalo Wild Wings,122333
Taco John's,122334
Taco John's,122335
Buffalo Wild Wings Grill & Bar,122336
BURGER KING,122337
Cinnabon,122338
Cafe Rio Mexican Grill,122339
Arby's,122340
Wendy's,122341
Wendy's,122342
BURGER KING,122343
Pita Mill,122344
Taco Bell,122345
Bully Burgers & Bites,122346
Checkers,122347
Bojangles,122348
Wendy's,122349
Arby's,122350
KFC Miles City,122351
Taco John's,122352
McDonald's,122353
KFC,122354
McDonald's,122355
Taco John's,122356
KFC,122357
Bob's Henhouse,122358
Checkers,122359
BURGER KING,122360
McDonald's,122361
Frontier Travel Center,122362
Hardee's,122363
Taco John's,122364
Champs Chicken,122365
Checkers,122366
Buffalo Wild Wings,122367
Arby's,122368
Pita Palace,122369
Arby's,122370
Hardee's,122371
Buffalo Wild Wings,122372
Taco John's,122373
KFC Williston,122374
McDonald's,122375
Gyrodata,122376
Checkers,122377
Wendy's,122378
BURGER KING,122379
Taco Bell,122380
Arby's,122381
McDonald's,122382
KFC Dickinson,122383
Hardee's,122384
Taco John's,122385
Soma Dis Deli,122386
McDonald's,122387
Cinnabon Pilot Travel Center-Williston,122388
Flip Burgers & Treats,122389
Quick & Tasty,122390
Home Delivered Meals,122391
Champs Chicken,122392
TDH Fast Foods,122393
Champs Chicken,122394
Champs Chicken,122395
Taco John's,122396
Hardee's,122397
Taco John's,122398
Taco John's,122399
McDonald's,122400
Champs Chicken,122401
Burger Boys,122402
The Devils Tower Longhorn Café,122403
Taco John's,122404
Skis Pizzeria,122405
Hardee's,122406
A&W,122407
McDonald's,122408
Kenmare One Stop,122409
Wendy's,122410
BURGER KING,122411
Taco Bell,122412
Arby's,122413
Champs Chicken,122414
McDonald's,122415
BURGER KING,122416
McDonald's,122417
Taco Bell,122418
Arby's,122419
Taco John's,122420
Arby's,122421
Barbacoa's Burritos & Wraps,122422
BURGER KING,122423
McDonald's,122424
Taco John's,122425
KFC,122426
Panda Express,122427
McDonald's,122428
Arby's,122429
KFC,122430
Wendy's,122431
BURGER KING,122432
Arby's,122433
Taco Bell,122434
Taco Del Sol,122435
Summit Restaurant Holding,122436
Hardee's,122437
McDonald's,122438
Taco John's,122439
Sandee's,122440
KFC Billings,122441
BURGER KING,122442
Whole Hog Breakfast Sandwiches,122443
Hardee's,122444
