index,locationabbr,state_code,State_County_Code,POVERTY_RATE,YEAR
27934,UT,49,49035,9.0,2018
27935,UT,49,49037,22.6,2018
27936,UT,49,49039,14.8,2018
27937,UT,49,49041,12.0,2018
27938,UT,49,49043,6.2,2018
27939,UT,49,49045,6.8,2018
27940,UT,49,49047,11.5,2018
27941,UT,49,49049,9.4,2018
27942,UT,49,49051,5.3,2018
27943,UT,49,49053,9.7,2018
27944,UT,49,49055,12.9,2018
27945,UT,49,49057,9.4,2018
27946,VT,50,50001,8.9,2018
27947,VT,50,50003,11.4,2018
27948,VT,50,50005,12.5,2018
27949,VT,50,50007,10.4,2018
27950,VT,50,50009,15.5,2018
27951,VT,50,50011,11.1,2018
27952,VT,50,50013,8.2,2018
27953,VT,50,50015,11.0,2018
27954,VT,50,50017,10.2,2018
27955,VT,50,50019,12.2,2018
27956,VT,50,50021,10.4,2018
27957,VT,50,50023,10.8,2018
27958,VT,50,50025,12.0,2018
27959,VT,50,50027,9.6,2018
27960,VA,51,51001,17.3,2018
27961,VA,51,51003,8.7,2018
27962,VA,51,51005,14.8,2018
27963,VA,51,51007,9.9,2018
27964,VA,51,51009,13.0,2018
27965,VA,51,51011,13.5,2018
27966,VA,51,51013,6.3,2018
27967,VA,51,51015,9.0,2018
27968,VA,51,51017,10.7,2018
27969,VA,51,51019,10.4,2018
27970,VA,51,51021,14.1,2018
27971,VA,51,51023,7.4,2018
27972,VA,51,51025,22.5,2018
27973,VA,51,51027,27.6,2018
27974,VA,51,51029,20.2,2018
27975,VA,51,51031,11.3,2018
27976,VA,51,51033,9.7,2018
27977,VA,51,51035,15.7,2018
27978,VA,51,51036,12.3,2018
27979,VA,51,51037,19.3,2018
27980,VA,51,51041,7.6,2018
27981,VA,51,51043,6.5,2018
27982,VA,51,51045,11.9,2018
27983,VA,51,51047,8.7,2018
27984,VA,51,51049,15.7,2018
27985,VA,51,51051,25.2,2018
27986,VA,51,51053,12.5,2018
27987,VA,51,51057,13.7,2018
27988,VA,51,51059,6.1,2018
27989,VA,51,51061,6.1,2018
27990,VA,51,51063,12.3,2018
27991,VA,51,51065,6.9,2018
27992,VA,51,51067,15.3,2018
27993,VA,51,51069,7.0,2018
27994,VA,51,51071,12.4,2018
27995,VA,51,51073,9.1,2018
27996,VA,51,51075,6.7,2018
27997,VA,51,51077,18.4,2018
27998,VA,51,51079,8.1,2018
27999,VA,51,51081,26.7,2018
28000,VA,51,51083,14.5,2018
28001,VA,51,51085,5.2,2018
28002,VA,51,51087,9.0,2018
28003,VA,51,51089,20.0,2018
28004,VA,51,51091,12.7,2018
28005,VA,51,51093,9.2,2018
28006,VA,51,51095,7.0,2018
28007,VA,51,51097,12.2,2018
28008,VA,51,51099,6.8,2018
28009,VA,51,51101,7.3,2018
28010,VA,51,51103,12.3,2018
28011,VA,51,51105,24.8,2018
28012,VA,51,51107,3.6,2018
28013,VA,51,51109,11.3,2018
28014,VA,51,51111,18.2,2018
28015,VA,51,51113,10.1,2018
28016,VA,51,51115,9.3,2018
28017,VA,51,51117,18.7,2018
28018,VA,51,51119,12.7,2018
28019,VA,51,51121,24.1,2018
28020,VA,51,51125,12.3,2018
28021,VA,51,51127,5.2,2018
28022,VA,51,51131,18.8,2018
28023,VA,51,51133,14.8,2018
28024,VA,51,51135,22.4,2018
28025,VA,51,51137,9.4,2018
28026,VA,51,51139,13.9,2018
28027,VA,51,51141,15.5,2018
28028,VA,51,51143,16.4,2018
28029,VA,51,51145,6.9,2018
28030,VA,51,51147,20.0,2018
28031,VA,51,51149,8.9,2018
28032,VA,51,51153,6.4,2018
28033,VA,51,51155,14.6,2018
28034,VA,51,51157,8.7,2018
28035,VA,51,51159,15.9,2018
28036,VA,51,51161,6.7,2018
28037,VA,51,51163,12.0,2018
28038,VA,51,51165,8.7,2018
28039,VA,51,51167,21.5,2018
28040,VA,51,51169,18.5,2018
28041,VA,51,51171,10.4,2018
28042,VA,51,51173,20.4,2018
28043,VA,51,51175,14.7,2018
28044,VA,51,51177,7.5,2018
28045,VA,51,51179,5.4,2018
28046,VA,51,51181,12.9,2018
28047,VA,51,51183,22.9,2018
28048,VA,51,51185,18.2,2018
28049,VA,51,51187,10.3,2018
28050,VA,51,51191,15.2,2018
28051,VA,51,51193,16.4,2018
28052,VA,51,51195,25.4,2018
28053,VA,51,51197,15.4,2018
28054,VA,51,51199,5.5,2018
28055,VA,51,51510,10.1,2018
28056,VA,51,51520,20.5,2018
28057,VA,51,51530,15.2,2018
28058,VA,51,51540,23.1,2018
28059,VA,51,51550,8.5,2018
28060,VA,51,51570,10.0,2018
28061,VA,51,51580,15.4,2018
28062,VA,51,51590,25.6,2018
28063,VA,51,51595,20.7,2018
28064,VA,51,51600,7.6,2018
28065,VA,51,51610,3.6,2018
28066,VA,51,51620,18.3,2018
28067,VA,51,51630,14.5,2018
28068,VA,51,51640,21.7,2018
28069,VA,51,51650,15.4,2018
28070,VA,51,51660,28.0,2018
28071,VA,51,51670,19.7,2018
28072,VA,51,51678,23.8,2018
28073,VA,51,51680,20.8,2018
28074,VA,51,51683,8.4,2018
28075,VA,51,51685,7.0,2018
28076,VA,51,51690,24.7,2018
28077,VA,51,51700,15.2,2018
28078,VA,51,51710,19.7,2018
28079,VA,51,51720,20.8,2018
28080,VA,51,51730,24.1,2018
28081,VA,51,51735,5.1,2018
28082,VA,51,51740,19.2,2018
28083,VA,51,51750,30.4,2018
28084,VA,51,51760,22.3,2018
28085,VA,51,51770,20.2,2018
28086,VA,51,51775,9.7,2018
28087,VA,51,51790,12.3,2018
28088,VA,51,51800,10.9,2018
28089,VA,51,51810,7.5,2018
28090,VA,51,51820,15.1,2018
28091,VA,51,51830,23.0,2018
28092,VA,51,51840,15.3,2018
28093,WA,53,53001,15.6,2018
28094,WA,53,53003,14.0,2018
28095,WA,53,53005,9.8,2018
28096,WA,53,53007,10.9,2018
28097,WA,53,53009,13.3,2018
28098,WA,53,53011,8.8,2018
28099,WA,53,53013,13.3,2018
28100,WA,53,53015,12.2,2018
28101,WA,53,53017,10.4,2018
28102,WA,53,53019,17.8,2018
28103,WA,53,53021,13.4,2018
28104,WA,53,53023,13.8,2018
28105,WA,53,53025,12.7,2018
28106,WA,53,53027,17.3,2018
28107,WA,53,53029,7.5,2018
28108,WA,53,53031,12.7,2018
28109,WA,53,53033,9.2,2018
28110,WA,53,53035,9.1,2018
28111,WA,53,53037,15.8,2018
28112,WA,53,53039,12.7,2018
28113,WA,53,53041,12.5,2018
28114,WA,53,53043,12.5,2018
28115,WA,53,53045,13.7,2018
28116,WA,53,53047,17.0,2018
28117,WA,53,53049,15.4,2018
28118,WA,53,53051,15.0,2018
28119,WA,53,53053,8.7,2018
28120,WA,53,53055,10.2,2018
28121,WA,53,53057,9.7,2018
28122,WA,53,53059,11.7,2018
28123,WA,53,53061,7.5,2018
28124,WA,53,53063,13.0,2018
28125,WA,53,53065,13.5,2018
28126,WA,53,53067,8.7,2018
28127,WA,53,53069,10.9,2018
28128,WA,53,53071,13.3,2018
28129,WA,53,53073,14.9,2018
28130,WA,53,53075,25.4,2018
28131,WA,53,53077,16.5,2018
28132,WV,54,54001,20.0,2018
28133,WV,54,54003,11.5,2018
28134,WV,54,54005,22.5,2018
28135,WV,54,54007,21.6,2018
28136,WV,54,54009,13.7,2018
28137,WV,54,54011,19.3,2018
28138,WV,54,54013,22.8,2018
28139,WV,54,54015,25.1,2018
28140,WV,54,54017,19.0,2018
28141,WV,54,54019,22.5,2018
28142,WV,54,54021,24.8,2018
28143,WV,54,54023,14.9,2018
28144,WV,54,54025,15.8,2018
28145,WV,54,54027,20.0,2018
28146,WV,54,54029,13.2,2018
28147,WV,54,54031,12.9,2018
28148,WV,54,54033,16.7,2018
28149,WV,54,54035,16.7,2018
28150,WV,54,54037,9.7,2018
28151,WV,54,54039,17.1,2018
28152,WV,54,54041,17.3,2018
28153,WV,54,54043,23.3,2018
28154,WV,54,54045,24.6,2018
28155,WV,54,54047,35.4,2018
28156,WV,54,54049,16.6,2018
28157,WV,54,54051,13.9,2018
28158,WV,54,54053,16.9,2018
28159,WV,54,54055,22.7,2018
28160,WV,54,54057,14.5,2018
28161,WV,54,54059,27.0,2018
28162,WV,54,54061,18.3,2018
28163,WV,54,54063,14.9,2018
28164,WV,54,54065,10.8,2018
28165,WV,54,54067,19.0,2018
28166,WV,54,54069,12.5,2018
28167,WV,54,54071,14.6,2018
28168,WV,54,54073,13.6,2018
28169,WV,54,54075,17.5,2018
28170,WV,54,54077,16.2,2018
28171,WV,54,54079,10.0,2018
28172,WV,54,54081,20.7,2018
28173,WV,54,54083,19.4,2018
28174,WV,54,54085,17.2,2018
28175,WV,54,54087,22.1,2018
28176,WV,54,54089,26.9,2018
28177,WV,54,54091,16.1,2018
28178,WV,54,54093,13.5,2018
28179,WV,54,54095,15.5,2018
28180,WV,54,54097,19.0,2018
28181,WV,54,54099,20.9,2018
28182,WV,54,54101,23.0,2018
28183,WV,54,54103,18.3,2018
28184,WV,54,54105,18.7,2018
28185,WV,54,54107,15.0,2018
28186,WV,54,54109,24.1,2018
28187,WI,55,55001,15.3,2018
28188,WI,55,55003,15.8,2018
28189,WI,55,55005,12.3,2018
28190,WI,55,55007,14.2,2018
28191,WI,55,55009,8.6,2018
28192,WI,55,55011,8.8,2018
28193,WI,55,55013,10.7,2018
28194,WI,55,55015,5.3,2018
28195,WI,55,55017,11.3,2018
28196,WI,55,55019,11.9,2018
28197,WI,55,55021,7.6,2018
28198,WI,55,55023,12.9,2018
28199,WI,55,55025,10.8,2018
28200,WI,55,55027,8.9,2018
28201,WI,55,55029,8.4,2018
28202,WI,55,55031,11.7,2018
28203,WI,55,55033,12.5,2018
28204,WI,55,55035,12.9,2018
28205,WI,55,55037,11.9,2018
28206,WI,55,55039,9.5,2018
28207,WI,55,55041,14.7,2018
28208,WI,55,55043,14.0,2018
28209,WI,55,55045,7.7,2018
28210,WI,55,55047,11.0,2018
28211,WI,55,55049,8.2,2018
28212,WI,55,55051,13.2,2018
28213,WI,55,55053,12.0,2018
28214,WI,55,55055,8.1,2018
28215,WI,55,55057,13.4,2018
28216,WI,55,55059,12.0,2018
28217,WI,55,55061,7.3,2018
28218,WI,55,55063,10.9,2018
28219,WI,55,55065,11.3,2018
28220,WI,55,55067,12.7,2018
28221,WI,55,55069,10.6,2018
28222,WI,55,55071,10.4,2018
28223,WI,55,55073,7.5,2018
28224,WI,55,55075,12.0,2018
28225,WI,55,55077,10.8,2018
28226,WI,55,55078,26.5,2018
28227,WI,55,55079,19.1,2018
28228,WI,55,55081,13.2,2018
28229,WI,55,55083,9.2,2018
28230,WI,55,55085,9.4,2018
28231,WI,55,55087,7.2,2018
28232,WI,55,55089,4.2,2018
28233,WI,55,55091,10.3,2018
28234,WI,55,55093,8.5,2018
28235,WI,55,55095,9.6,2018
28236,WI,55,55097,11.3,2018
28237,WI,55,55099,12.4,2018
28238,WI,55,55101,12.6,2018
28239,WI,55,55103,14.3,2018
28240,WI,55,55105,10.9,2018
28241,WI,55,55107,14.3,2018
28242,WI,55,55109,4.7,2018
28243,WI,55,55111,8.6,2018
28244,WI,55,55113,14.5,2018
28245,WI,55,55115,9.6,2018
28246,WI,55,55117,7.5,2018
28247,WI,55,55119,10.3,2018
28248,WI,55,55121,8.0,2018
28249,WI,55,55123,13.6,2018
28250,WI,55,55125,10.9,2018
28251,WI,55,55127,10.1,2018
28252,WI,55,55129,12.5,2018
28253,WI,55,55131,4.5,2018
28254,WI,55,55133,5.0,2018
28255,WI,55,55135,10.4,2018
28256,WI,55,55137,10.9,2018
28257,WI,55,55139,10.4,2018
28258,WI,55,55141,10.1,2018
28259,WY,56,56001,20.4,2018
28260,WY,56,56003,13.0,2018
28261,WY,56,56005,9.2,2018
28262,WY,56,56007,13.4,2018
28263,WY,56,56009,9.5,2018
28264,WY,56,56011,8.2,2018
28265,WY,56,56013,15.7,2018
28266,WY,56,56015,12.9,2018
28267,WY,56,56017,13.5,2018
28268,WY,56,56019,10.3,2018
28269,WY,56,56021,9.1,2018
28270,WY,56,56023,7.9,2018
28271,WY,56,56025,9.9,2018
28272,WY,56,56027,13.6,2018
28273,WY,56,56029,10.2,2018
28274,WY,56,56031,10.6,2018
28275,WY,56,56033,8.7,2018
28276,WY,56,56035,6.8,2018
28277,WY,56,56037,8.4,2018
28278,WY,56,56039,6.3,2018
28279,WY,56,56041,10.0,2018
28280,WY,56,56043,11.9,2018
28281,WY,56,56045,11.8,2018
28282,AL,01,01001,12.1,2019
28283,AL,01,01003,10.1,2019
28284,AL,01,01005,27.1,2019
28285,AL,01,01007,20.3,2019
28286,AL,01,01009,16.3,2019
28287,AL,01,01011,30.0,2019
28288,AL,01,01013,21.6,2019
28289,AL,01,01015,17.2,2019
28290,AL,01,01017,19.6,2019
28291,AL,01,01019,15.9,2019
28292,AL,01,01021,16.0,2019
28293,AL,01,01023,22.6,2019
28294,AL,01,01025,18.4,2019
28295,AL,01,01027,16.6,2019
28296,AL,01,01029,13.3,2019
28297,AL,01,01031,15.0,2019
28298,AL,01,01033,14.6,2019
28299,AL,01,01035,22.2,2019
28300,AL,01,01037,17.1,2019
28301,AL,01,01039,17.2,2019
28302,AL,01,01041,16.8,2019
28303,AL,01,01043,12.2,2019
28304,AL,01,01045,18.1,2019
28305,AL,01,01047,26.0,2019
28306,AL,01,01049,18.2,2019
28307,AL,01,01051,11.4,2019
28308,AL,01,01053,20.5,2019
28309,AL,01,01055,18.8,2019
28310,AL,01,01057,17.0,2019
28311,AL,01,01059,16.1,2019
28312,AL,01,01061,16.1,2019
28313,AL,01,01063,31.7,2019
28314,AL,01,01065,20.5,2019
28315,AL,01,01067,17.2,2019
28316,AL,01,01069,19.4,2019
28317,AL,01,01071,14.7,2019
28318,AL,01,01073,16.2,2019
28319,AL,01,01075,15.3,2019
28320,AL,01,01077,15.7,2019
28321,AL,01,01079,17.7,2019
28322,AL,01,01081,15.5,2019
28323,AL,01,01083,12.0,2019
28324,AL,01,01085,26.6,2019
28325,AL,01,01087,29.3,2019
28326,AL,01,01089,11.5,2019
28327,AL,01,01091,24.8,2019
28328,AL,01,01093,16.9,2019
28329,AL,01,01095,15.7,2019
28330,AL,01,01097,17.7,2019
28331,AL,01,01099,23.3,2019
28332,AL,01,01101,15.8,2019
28333,AL,01,01103,13.7,2019
28334,AL,01,01105,33.9,2019
28335,AL,01,01107,24.3,2019
28336,AL,01,01109,21.8,2019
28337,AL,01,01111,17.5,2019
28338,AL,01,01113,18.9,2019
28339,AL,01,01115,11.2,2019
28340,AL,01,01117,6.2,2019
28341,AL,01,01119,36.4,2019
28342,AL,01,01121,17.4,2019
28343,AL,01,01123,16.0,2019
28344,AL,01,01125,16.2,2019
28345,AL,01,01127,17.3,2019
28346,AL,01,01129,18.6,2019
28347,AL,01,01131,32.5,2019
28348,AL,01,01133,16.7,2019
28349,AK,02,02013,14.8,2019
28350,AK,02,02016,7.6,2019
28351,AK,02,02020,9.5,2019
28352,AK,02,02050,23.5,2019
28353,AK,02,02060,9.8,2019
28354,AK,02,02068,6.6,2019
28355,AK,02,02070,18.1,2019
28356,AK,02,02090,7.2,2019
28357,AK,02,02100,9.8,2019
28358,AK,02,02105,15.7,2019
28359,AK,02,02110,6.3,2019
28360,AK,02,02122,10.4,2019
28361,AK,02,02130,9.4,2019
28362,AK,02,02150,7.1,2019
28363,AK,02,02158,26.8,2019
28364,AK,02,02164,17.4,2019
28365,AK,02,02170,9.6,2019
28366,AK,02,02180,20.7,2019
28367,AK,02,02185,11.4,2019
28368,AK,02,02188,24.0,2019
28369,AK,02,02195,6.7,2019
28370,AK,02,02198,17.6,2019
28371,AK,02,02220,8.1,2019
28372,AK,02,02230,4.0,2019
28373,AK,02,02240,12.0,2019
28374,AK,02,02261,8.6,2019
28375,AK,02,02275,9.7,2019
28376,AK,02,02282,14.7,2019
28377,AK,02,02290,24.4,2019
28378,AZ,04,04001,33.4,2019
28379,AZ,04,04003,16.6,2019
28380,AZ,04,04005,15.9,2019
28381,AZ,04,04007,21.1,2019
28382,AZ,04,04009,20.1,2019
28383,AZ,04,04011,9.3,2019
28384,AZ,04,04012,22.1,2019
28385,AZ,04,04013,12.2,2019
28386,AZ,04,04015,16.0,2019
28387,AZ,04,04017,25.2,2019
28388,AZ,04,04019,14.0,2019
28389,AZ,04,04021,12.1,2019
28390,AZ,04,04023,18.8,2019
28391,AZ,04,04025,12.0,2019
28392,AZ,04,04027,20.4,2019
28393,AR,05,05001,15.8,2019
28394,AR,05,05003,18.5,2019
28395,AR,05,05005,12.7,2019
28396,AR,05,05007,8.9,2019
28397,AR,05,05009,15.1,2019
28398,AR,05,05011,22.9,2019
28399,AR,05,05013,15.4,2019
28400,AR,05,05015,14.7,2019
28401,AR,05,05017,31.0,2019
28402,AR,05,05019,20.6,2019
28403,AR,05,05021,18.7,2019
28404,AR,05,05023,14.1,2019
28405,AR,05,05025,13.7,2019
28406,AR,05,05027,21.2,2019
28407,AR,05,05029,15.6,2019
28408,AR,05,05031,16.9,2019
28409,AR,05,05033,18.3,2019
28410,AR,05,05035,22.4,2019
28411,AR,05,05037,17.8,2019
28412,AR,05,05039,18.8,2019
28413,AR,05,05041,25.4,2019
28414,AR,05,05043,18.5,2019
28415,AR,05,05045,14.4,2019
28416,AR,05,05047,16.2,2019
28417,AR,05,05049,17.7,2019
28418,AR,05,05051,16.9,2019
28419,AR,05,05053,12.1,2019
28420,AR,05,05055,15.5,2019
28421,AR,05,05057,18.5,2019
28422,AR,05,05059,20.2,2019
28423,AR,05,05061,16.8,2019
28424,AR,05,05063,15.9,2019
28425,AR,05,05065,15.9,2019
28426,AR,05,05067,22.9,2019
28427,AR,05,05069,24.4,2019
28428,AR,05,05071,17.5,2019
28429,AR,05,05073,25.5,2019
28430,AR,05,05075,18.4,2019
28431,AR,05,05077,35.4,2019
28432,AR,05,05079,27.1,2019
28433,AR,05,05081,17.8,2019
28434,AR,05,05083,17.4,2019
28435,AR,05,05085,10.7,2019
28436,AR,05,05087,16.4,2019
28437,AR,05,05089,16.3,2019
28438,AR,05,05091,14.1,2019
28439,AR,05,05093,23.0,2019
28440,AR,05,05095,25.5,2019
28441,AR,05,05097,19.9,2019
28442,AR,05,05099,24.1,2019
28443,AR,05,05101,18.1,2019
28444,AR,05,05103,17.3,2019
28445,AR,05,05105,16.5,2019
28446,AR,05,05107,33.3,2019
28447,AR,05,05109,16.9,2019
28448,AR,05,05111,23.1,2019
28449,AR,05,05113,20.2,2019
28450,AR,05,05115,16.9,2019
28451,AR,05,05117,15.0,2019
28452,AR,05,05119,14.6,2019
28453,AR,05,05121,17.3,2019
28454,AR,05,05123,32.0,2019
28455,AR,05,05125,9.6,2019
28456,AR,05,05127,19.6,2019
28457,AR,05,05129,22.4,2019
28458,AR,05,05131,15.9,2019
28459,AR,05,05133,17.7,2019
28460,AR,05,05135,23.3,2019
28461,AR,05,05137,19.3,2019
28462,AR,05,05139,18.9,2019
28463,AR,05,05141,19.9,2019
28464,AR,05,05143,15.1,2019
28465,AR,05,05145,15.4,2019
28466,AR,05,05147,27.1,2019
28467,AR,05,05149,15.6,2019
28468,CA,06,06001,8.9,2019
28469,CA,06,06003,17.2,2019
28470,CA,06,06005,9.8,2019
28471,CA,06,06007,16.1,2019
28472,CA,06,06009,12.1,2019
28473,CA,06,06011,12.0,2019
28474,CA,06,06013,7.9,2019
28475,CA,06,06015,17.9,2019
28476,CA,06,06017,8.7,2019
28477,CA,06,06019,20.5,2019
28478,CA,06,06021,12.1,2019
28479,CA,06,06023,19.1,2019
28480,CA,06,06025,22.0,2019
28481,CA,06,06027,11.7,2019
28482,CA,06,06029,19.0,2019
28483,CA,06,06031,16.0,2019
28484,CA,06,06033,18.3,2019
28485,CA,06,06035,16.5,2019
28486,CA,06,06037,13.4,2019
28487,CA,06,06039,17.6,2019
28488,CA,06,06041,6.9,2019
28489,CA,06,06043,15.1,2019
28490,CA,06,06045,14.0,2019
28491,CA,06,06047,17.0,2019
28492,CA,06,06049,20.5,2019
28493,CA,06,06051,10.1,2019
28494,CA,06,06053,12.6,2019
28495,CA,06,06055,7.4,2019
28496,CA,06,06057,9.4,2019
28497,CA,06,06059,9.5,2019
28498,CA,06,06061,6.6,2019
28499,CA,06,06063,13.2,2019
28500,CA,06,06065,11.3,2019
28501,CA,06,06067,12.6,2019
28502,CA,06,06069,10.4,2019
28503,CA,06,06071,13.3,2019
28504,CA,06,06073,10.3,2019
28505,CA,06,06075,9.5,2019
28506,CA,06,06077,13.6,2019
28507,CA,06,06079,11.6,2019
28508,CA,06,06081,6.1,2019
28509,CA,06,06083,12.0,2019
28510,CA,06,06085,6.1,2019
28511,CA,06,06087,10.6,2019
28512,CA,06,06089,13.3,2019
28513,CA,06,06091,12.7,2019
28514,CA,06,06093,17.4,2019
28515,CA,06,06095,9.0,2019
28516,CA,06,06097,7.2,2019
28517,CA,06,06099,13.0,2019
28518,CA,06,06101,12.8,2019
28519,CA,06,06103,16.3,2019
28520,CA,06,06105,16.5,2019
28521,CA,06,06107,18.9,2019
28522,CA,06,06109,11.3,2019
28523,CA,06,06111,8.2,2019
28524,CA,06,06113,16.9,2019
28525,CA,06,06115,15.2,2019
28526,CO,08,08001,9.3,2019
28527,CO,08,08003,19.6,2019
28528,CO,08,08005,7.2,2019
28529,CO,08,08007,10.8,2019
28530,CO,08,08009,19.3,2019
28531,CO,08,08011,34.4,2019
28532,CO,08,08013,10.7,2019
28533,CO,08,08014,4.1,2019
28534,CO,08,08015,11.0,2019
28535,CO,08,08017,13.7,2019
28536,CO,08,08019,7.4,2019
28537,CO,08,08021,19.9,2019
28538,CO,08,08023,24.6,2019
28539,CO,08,08025,40.0,2019
28540,CO,08,08027,11.8,2019
28541,CO,08,08029,15.1,2019
28542,CO,08,08031,12.1,2019
28543,CO,08,08033,12.8,2019
28544,CO,08,08035,2.7,2019
28545,CO,08,08037,7.9,2019
28546,CO,08,08039,5.7,2019
28547,CO,08,08041,8.8,2019
28548,CO,08,08043,16.1,2019
28549,CO,08,08045,9.6,2019
28550,CO,08,08047,6.8,2019
28551,CO,08,08049,8.1,2019
28552,CO,08,08051,11.6,2019
28553,CO,08,08053,8.9,2019
28554,CO,08,08055,20.0,2019
28555,CO,08,08057,12.6,2019
28556,CO,08,08059,7.2,2019
28557,CO,08,08061,13.5,2019
28558,CO,08,08063,13.2,2019
28559,CO,08,08065,11.4,2019
28560,CO,08,08067,11.3,2019
28561,CO,08,08069,10.3,2019
28562,CO,08,08071,17.6,2019
28563,CO,08,08073,17.0,2019
28564,CO,08,08075,12.9,2019
28565,CO,08,08077,11.2,2019
28566,CO,08,08079,9.4,2019
28567,CO,08,08081,12.2,2019
28568,CO,08,08083,14.9,2019
28569,CO,08,08085,13.2,2019
28570,CO,08,08087,11.9,2019
28571,CO,08,08089,24.2,2019
28572,CO,08,08091,6.9,2019
28573,CO,08,08093,8.6,2019
28574,CO,08,08095,10.4,2019
28575,CO,08,08097,6.2,2019
28576,CO,08,08099,18.2,2019
28577,CO,08,08101,17.8,2019
28578,CO,08,08103,10.3,2019
28579,CO,08,08105,14.4,2019
28580,CO,08,08107,7.2,2019
28581,CO,08,08109,25.4,2019
28582,CO,08,08111,13.7,2019
28583,CO,08,08113,9.9,2019
28584,CO,08,08115,14.6,2019
28585,CO,08,08117,6.4,2019
28586,CO,08,08119,7.9,2019
28587,CO,08,08121,11.8,2019
28588,CO,08,08123,8.4,2019
28589,CO,08,08125,12.8,2019
28590,CT,09,09001,9.0,2019
28591,CT,09,09003,10.8,2019
28592,CT,09,09005,7.1,2019
28593,CT,09,09007,7.0,2019
28594,CT,09,09009,12.0,2019
28595,CT,09,09011,7.8,2019
28596,CT,09,09013,7.8,2019
28597,CT,09,09015,11.5,2019
28598,DE,10,10001,12.7,2019
28599,DE,10,10003,10.4,2019
28600,DE,10,10005,12.1,2019
28601,DC,11,11001,14.1,2019
28602,FL,12,12001,18.4,2019
28603,FL,12,12003,14.9,2019
28604,FL,12,12005,12.1,2019
28605,FL,12,12007,21.0,2019
28606,FL,12,12009,9.4,2019
28607,FL,12,12011,12.3,2019
28608,FL,12,12013,20.3,2019
28609,FL,12,12015,11.4,2019
28610,FL,12,12017,15.2,2019
28611,FL,12,12019,8.3,2019
28612,FL,12,12021,9.4,2019
28613,FL,12,12023,15.6,2019
28614,FL,12,12027,21.8,2019
28615,FL,12,12029,22.2,2019
28616,FL,12,12031,13.5,2019
28617,FL,12,12033,15.5,2019
28618,FL,12,12035,9.7,2019
28619,FL,12,12037,19.2,2019
28620,FL,12,12039,19.7,2019
28621,FL,12,12041,15.0,2019
28622,FL,12,12043,19.3,2019
28623,FL,12,12045,14.0,2019
28624,FL,12,12047,32.5,2019
28625,FL,12,12049,22.1,2019
28626,FL,12,12051,19.5,2019
28627,FL,12,12053,12.4,2019
28628,FL,12,12055,15.8,2019
28629,FL,12,12057,13.5,2019
28630,FL,12,12059,20.1,2019
28631,FL,12,12061,11.5,2019
28632,FL,12,12063,19.4,2019
28633,FL,12,12065,17.6,2019
28634,FL,12,12067,18.0,2019
28635,FL,12,12069,10.9,2019
28636,FL,12,12071,11.2,2019
28637,FL,12,12073,20.8,2019
28638,FL,12,12075,18.2,2019
28639,FL,12,12077,23.0,2019
28640,FL,12,12079,22.7,2019
28641,FL,12,12081,11.3,2019
28642,FL,12,12083,14.9,2019
28643,FL,12,12085,8.9,2019
28644,FL,12,12086,15.7,2019
28645,FL,12,12087,9.9,2019
28646,FL,12,12089,9.0,2019
28647,FL,12,12091,10.6,2019
28648,FL,12,12093,18.4,2019
28649,FL,12,12095,12.6,2019
28650,FL,12,12097,13.4,2019
28651,FL,12,12099,11.4,2019
28652,FL,12,12101,11.3,2019
28653,FL,12,12103,11.4,2019
28654,FL,12,12105,14.0,2019
28655,FL,12,12107,22.4,2019
28656,FL,12,12109,6.4,2019
28657,FL,12,12111,10.5,2019
28658,FL,12,12113,9.8,2019
28659,FL,12,12115,7.8,2019
28660,FL,12,12117,9.3,2019
28661,FL,12,12119,8.9,2019
28662,FL,12,12121,17.1,2019
28663,FL,12,12123,19.9,2019
28664,FL,12,12125,19.9,2019
28665,FL,12,12127,13.1,2019
28666,FL,12,12129,12.0,2019
28667,FL,12,12131,10.8,2019
28668,FL,12,12133,20.1,2019
28669,GA,13,13001,20.9,2019
28670,GA,13,13003,23.2,2019
28671,GA,13,13005,19.2,2019
28672,GA,13,13007,24.8,2019
28673,GA,13,13009,22.9,2019
28674,GA,13,13011,12.8,2019
28675,GA,13,13013,9.7,2019
28676,GA,13,13015,12.5,2019
28677,GA,13,13017,22.8,2019
28678,GA,13,13019,20.1,2019
28679,GA,13,13021,23.2,2019
28680,GA,13,13023,18.5,2019
28681,GA,13,13025,16.1,2019
28682,GA,13,13027,21.9,2019
28683,GA,13,13029,7.8,2019
28684,GA,13,13031,21.9,2019
28685,GA,13,13033,23.6,2019
28686,GA,13,13035,14.7,2019
28687,GA,13,13037,35.9,2019
28688,GA,13,13039,13.8,2019
28689,GA,13,13043,23.1,2019
28690,GA,13,13045,14.9,2019
28691,GA,13,13047,10.0,2019
28692,GA,13,13049,25.9,2019
28693,GA,13,13051,14.8,2019
28694,GA,13,13053,18.5,2019
28695,GA,13,13055,17.4,2019
28696,GA,13,13057,6.5,2019
28697,GA,13,13059,25.7,2019
28698,GA,13,13061,28.8,2019
28699,GA,13,13063,16.0,2019
28700,GA,13,13065,22.0,2019
28701,GA,13,13067,8.3,2019
28702,GA,13,13069,20.2,2019
28703,GA,13,13071,21.9,2019
28704,GA,13,13073,5.6,2019
28705,GA,13,13075,21.4,2019
28706,GA,13,13077,9.0,2019
28707,GA,13,13079,15.3,2019
28708,GA,13,13081,26.7,2019
